,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4540,0.82,0.18,28,0.7941176470588235,0.8181818181818182,0.8484848484848485,9,6,9,19,18,21
2,4458,1.64,0.18,28,1.588235294117647,1.6363636363636365,1.696969696969697,18,12,18,38,36,42
3,4375,2.47,0.17663967611336034,28,2.411764705882353,2.4545454545454546,2.5454545454545454,27,18,27,57,55,63
4,4292,3.3,0.174969696969697,28,3.235294117647059,3.272727272727273,3.393939393939394,36,24,36,76,74,84
5,4209,4.13,0.17397094430992738,28,4.0588235294117645,4.090909090909091,4.242424242424242,45,30,45,95,93,105
6,4125,4.97,0.17160965794768615,28,4.911764705882353,4.909090909090909,5.090909090909091,55,36,54,114,112,126
7,4042,5.8,0.17131034482758623,28,5.764705882352941,5.7272727272727275,5.909090909090909,65,42,62,133,131,147
8,3960,6.62,0.1722658610271904,28,6.617647058823529,6.515151515151516,6.7272727272727275,75,48,70,152,150,167
9,3877,7.45,0.171986577181208,28,7.470588235294118,7.333333333333333,7.545454545454546,85,54,78,171,169,188
10,3795,8.27,0.17253929866989112,28,8.294117647058824,8.181818181818182,8.333333333333334,94,60,85,190,188,210
11,3711,9.11,0.17129527991218438,28,9.117647058823529,9.030303030303031,9.181818181818182,103,66,94,209,207,232
12,3627,9.95,0.1701206030150753,28,9.941176470588236,9.878787878787879,10.030303030303031,112,72,103,228,226,254
13,3543,10.79,0.1691658943466173,28,10.764705882352942,10.727272727272727,10.878787878787879,121,78,112,247,245,276
14,3461,11.61,0.16981050818260116,28,11.558823529411764,11.545454545454545,11.727272727272727,130,83,121,266,263,298
15,3378,12.44,0.16966237942122192,28,12.352941176470589,12.393939393939394,12.575757575757576,139,89,130,285,281,320
16,3294,13.28,0.16899096385542164,28,13.147058823529411,13.272727272727273,13.424242424242424,148,96,139,304,299,342
17,3210,14.12,0.16837110481586406,28,13.970588235294118,14.121212121212121,14.272727272727273,158,102,148,323,317,364
18,3126,14.96,0.16782085561497326,28,14.794117647058824,14.969696969696969,15.121212121212121,168,108,157,342,335,386
19,3040,15.82,0.16625790139064478,28,15.617647058823529,15.878787878787879,15.969696969696969,178,116,166,361,353,408
20,2954,16.68,0.16486810551558748,28,16.441176470588236,16.78787878787879,16.818181818181817,188,124,175,380,371,430
21,2868,17.54,0.16362599771949832,28,17.264705882352942,17.696969696969695,17.666666666666668,198,132,184,399,389,452
22,2782,18.4,0.1625,28,18.08823529411765,18.606060606060606,18.515151515151516,208,140,193,418,407,474
23,2699,19.26,0.1614745586708203,28,18.91176470588235,19.515151515151516,19.363636363636363,218,148,202,437,425,496
24,2613,20.12,0.1605467196819086,28,19.735294117647058,20.424242424242426,20.21212121212121,228,156,211,456,443,518
25,2527,20.98,0.15969494756911345,28,20.558823529411764,21.333333333333332,21.060606060606062,238,164,220,475,461,540
26,2441,21.84,0.15891025641025636,28,21.38235294117647,22.242424242424242,21.90909090909091,248,172,229,494,479,562
27,2355,22.7,0.15818502202643173,28,22.205882352941178,23.151515151515152,22.757575757575758,258,180,238,513,497,584
28,2269,23.56,0.1575127334465195,28,23.029411764705884,24.060606060606062,23.606060606060606,268,188,247,532,515,606
29,2185,24.4,0.15751639344262303,28,23.852941176470587,24.939393939393938,24.424242424242426,278,195,256,550,533,628
30,2100,25.25,0.1572554455445544,28,24.676470588235293,25.818181818181817,25.272727272727273,288,202,265,569,551,650
31,2015,26.1,0.15701149425287356,28,25.5,26.696969696969695,26.12121212121212,298,209,274,588,569,672
32,1928,26.97,0.15614015572858733,28,26.352941176470587,27.606060606060606,26.96969696969697,308,217,283,607,588,694
33,1844,27.81,0.15608414239482202,28,27.147058823529413,28.515151515151516,27.78787878787879,317,225,292,625,606,716
34,1765,28.63,0.1564896961229479,28,27.970588235294116,29.393939393939394,28.545454545454547,327,233,299,643,624,737
35,1687,29.47,0.1563997285374957,28,28.764705882352942,30.333333333333332,29.333333333333332,336,242,307,661,642,759
36,1610,30.27,0.15715559960356784,28,29.558823529411764,31.242424242424242,30.03030303030303,346,250,314,677,659,781
37,1532,31.08,0.1577155727155727,28,30.352941176470587,32.15151515151515,30.757575757575758,356,258,322,693,676,803
38,1455,31.88,0.15857590966122956,28,31.11764705882353,33.03030303030303,31.515151515151516,366,265,331,709,692,825
39,1379,32.67,0.15947658402203857,28,31.91176470588235,33.84848484848485,32.27272727272727,375,271,340,725,710,846
40,1303,33.46,0.16034668260609677,28,32.73529411764706,34.666666666666664,33.0,385,277,348,741,728,867
41,1228,34.24,0.16122663551401872,28,33.470588235294116,35.515151515151516,33.75757575757576,395,283,356,758,743,889
42,1152,35.03,0.16208107336568658,28,34.23529411764706,36.36363636363637,34.515151515151516,405,289,364,775,759,911
43,1079,35.82,0.16294249022892246,28,35.0,37.21212121212121,35.27272727272727,415,296,372,792,775,932
44,1009,36.58,0.1641607435757244,28,35.705882352941174,38.06060606060606,36.0,425,303,380,808,789,953
45,940,37.3,0.1659571045576408,28,36.411764705882355,38.78787878787879,36.72727272727273,435,309,388,824,803,971
46,868,38.05,0.16718265440210245,28,37.1764705882353,39.515151515151516,37.484848484848484,444,315,396,841,820,989
47,803,38.73,0.169147947327653,28,37.88235294117647,40.15151515151515,38.18181818181818,452,320,402,858,836,1005
48,736,39.43,0.17037534871924934,28,38.529411764705884,40.90909090909091,38.878787878787875,460,326,408,875,850,1024
49,674,40.11,0.17180004986287714,28,39.1764705882353,41.63636363636363,39.54545454545455,468,332,416,889,864,1042
50,613,40.75,0.173759509202454,28,39.85294117647059,42.24242424242424,40.18181818181818,476,338,424,902,879,1056
51,565,41.29,0.17628723661903606,28,40.411764705882355,42.81818181818182,40.666666666666664,482,343,431,911,892,1070
52,528,41.78,0.17902824317855434,28,40.94117647058823,43.303030303030305,41.121212121212125,489,347,438,919,903,1082
53,494,42.27,0.18177667376389878,28,41.35294117647059,43.84848484848485,41.63636363636363,494,351,445,929,912,1096
54,458,42.69,0.1842562661044741,28,41.705882352941174,44.303030303030305,42.09090909090909,498,354,451,938,920,1108
55,426,43.1,0.18678886310904871,28,42.05882352941177,44.75757575757576,42.515151515151516,502,358,457,946,928,1119
