,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4532,0.9,0.1,28,0.9705882352941176,0.9090909090909091,0.8181818181818182,10,8,7,20,23,22
2,4442,1.8,0.1,28,1.9411764705882353,1.8181818181818181,1.6363636363636365,20,16,14,40,46,44
3,4352,2.7,0.1,28,2.911764705882353,2.727272727272727,2.4545454545454546,30,24,21,60,69,66
4,4262,3.6,0.1,28,3.8823529411764706,3.6363636363636362,3.272727272727273,40,32,28,80,92,88
5,4172,4.5,0.1,28,4.852941176470588,4.545454545454546,4.090909090909091,50,40,35,100,115,110
6,4081,5.41,0.0983179297597043,28,5.852941176470588,5.454545454545454,4.909090909090909,60,48,42,120,139,132
7,3990,6.32,0.09712025316455694,28,6.852941176470588,6.363636363636363,5.7272727272727275,70,56,49,140,163,154
8,3899,7.23,0.09622406639004154,28,7.852941176470588,7.2727272727272725,6.545454545454546,80,64,56,160,187,176
9,3808,8.14,0.09552825552825553,28,8.852941176470589,8.181818181818182,7.363636363636363,90,72,63,180,211,198
10,3717,9.05,0.09497237569060772,28,9.852941176470589,9.090909090909092,8.181818181818182,100,80,70,200,235,220
11,3626,9.96,0.0944779116465864,28,10.823529411764707,10.0,9.030303030303031,110,88,78,220,258,242
12,3534,10.88,0.09325367647058826,28,11.823529411764707,10.909090909090908,9.878787878787879,120,96,86,240,282,264
13,3444,11.78,0.09373514431239385,28,12.764705882352942,11.818181818181818,10.727272727272727,130,104,94,260,304,286
14,3356,12.66,0.09551342812006325,28,13.705882352941176,12.727272727272727,11.515151515151516,140,112,101,279,326,308
15,3265,13.57,0.09508474576271184,28,14.676470588235293,13.636363636363637,12.363636363636363,150,120,109,299,349,330
16,3177,14.45,0.09651903114186851,28,15.588235294117647,14.515151515151516,13.212121212121213,160,128,117,319,370,351
17,3089,15.33,0.09780169602087412,28,16.5,15.393939393939394,14.06060606060606,170,136,125,339,391,372
18,3003,16.19,0.09996911673872759,28,17.41176470588235,16.272727272727273,14.848484848484848,180,144,133,357,412,393
19,2916,17.06,0.10143024618991787,28,18.323529411764707,17.151515151515152,15.666666666666666,190,152,141,376,433,414
20,2831,17.91,0.10365717476270234,28,19.235294117647058,18.0,16.454545454545453,200,159,149,394,454,435
21,2744,18.78,0.10482428115015978,28,20.147058823529413,18.87878787878788,17.272727272727273,210,167,157,413,475,456
22,2655,19.67,0.10504829689883068,28,21.08823529411765,19.78787878787879,18.09090909090909,220,175,164,433,497,478
23,2568,20.54,0.10605647517039926,28,22.029411764705884,20.666666666666668,18.87878787878788,230,182,171,452,519,500
24,2484,21.38,0.10815715622076709,28,22.941176470588236,21.484848484848484,19.666666666666668,240,189,178,471,540,520
25,2399,22.23,0.1097210976158344,28,23.852941176470587,22.333333333333332,20.454545454545453,250,196,185,490,561,541
26,2311,23.11,0.11007788836001736,28,24.794117647058822,23.21212121212121,21.272727272727273,260,203,192,510,583,563
27,2223,23.99,0.11041684035014583,28,25.735294117647058,24.09090909090909,22.09090909090909,270,210,199,530,605,585
28,2136,24.86,0.11108608205953345,28,26.647058823529413,24.96969696969697,22.90909090909091,280,217,206,550,626,607
29,2050,25.72,0.11205287713841372,28,27.558823529411764,25.848484848484848,23.696969696969695,290,224,213,569,647,629
30,1962,26.6,0.11226315789473688,28,28.5,26.727272727272727,24.515151515151516,300,231,221,588,669,651
31,1874,27.48,0.11246724890829697,28,29.441176470588236,27.606060606060606,25.333333333333332,310,238,229,607,691,673
32,1786,28.36,0.11266572637517626,28,30.38235294117647,28.484848484848484,26.151515151515152,320,245,237,626,713,695
33,1697,29.25,0.11252991452991452,28,31.352941176470587,29.363636363636363,26.96969696969697,330,252,245,645,736,717
34,1611,30.11,0.11321487877781465,28,32.294117647058826,30.242424242424242,27.727272727272727,340,259,253,662,758,739
35,1526,30.96,0.11409560723514219,28,33.23529411764706,31.09090909090909,28.484848484848484,350,265,261,679,780,761
36,1440,31.82,0.11469516027655559,28,34.1764705882353,31.96969696969697,29.242424242424242,360,272,269,696,802,783
37,1355,32.67,0.11550964187327821,28,35.088235294117645,32.84848484848485,30.0,369,279,277,713,824,805
38,1268,33.54,0.11583184257602866,28,36.0,33.72727272727273,30.818181818181817,378,286,285,732,846,827
39,1182,34.4,0.11638953488372096,28,36.88235294117647,34.60606060606061,31.636363636363637,387,293,293,751,867,849
40,1097,35.25,0.11712056737588654,28,37.76470588235294,35.45454545454545,32.45454545454545,396,300,301,770,888,870
41,1013,36.09,0.11795234136880026,28,38.61764705882353,36.333333333333336,33.24242424242424,404,307,309,788,909,892
42,933,36.89,0.1193629709948496,28,39.470588235294116,37.15151515151515,33.96969696969697,411,313,317,804,931,913
