,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4547,0.84,0.16,28,0.9411764705882353,0.7878787878787878,0.7878787878787878,10,7,7,19,22,19
2,4471,1.69,0.15497041420118352,28,1.8823529411764706,1.5757575757575757,1.606060606060606,20,14,14,39,44,38
3,4388,2.55,0.1499215686274509,28,2.823529411764706,2.393939393939394,2.4242424242424243,30,21,21,59,66,58
4,4303,3.43,0.14224489795918374,28,3.7941176470588234,3.242424242424242,3.242424242424242,40,28,28,79,89,79
5,4217,4.32,0.13560185185185192,28,4.764705882352941,4.121212121212121,4.0606060606060606,50,36,35,99,112,100
6,4130,5.22,0.12946360153256706,28,5.735294117647059,5.0,4.909090909090909,60,44,43,119,135,121
7,4043,6.12,0.12513071895424843,28,6.705882352941177,5.878787878787879,5.757575757575758,70,52,51,139,158,142
8,3954,7.01,0.12303851640513556,28,7.676470588235294,6.7272727272727275,6.606060606060606,80,59,59,159,181,163
9,3869,7.89,0.12257287705956912,28,8.647058823529411,7.545454545454546,7.454545454545454,90,65,67,179,204,184
10,3783,8.75,0.12385142857142853,28,9.617647058823529,8.393939393939394,8.212121212121213,100,72,73,198,227,205
11,3698,9.6,0.12591666666666668,28,10.588235294117647,9.212121212121213,8.969696969696969,110,78,79,217,250,226
12,3615,10.43,0.12923298178331735,28,11.529411764705882,10.0,9.727272727272727,120,84,85,236,272,246
13,3529,11.29,0.13,28,12.470588235294118,10.818181818181818,10.545454545454545,130,90,92,256,294,267
14,3451,12.13,0.13174773289365205,28,13.441176470588236,11.575757575757576,11.333333333333334,140,95,98,276,317,287
15,3370,12.97,0.13342328450269847,28,14.382352941176471,12.333333333333334,12.151515151515152,150,100,105,296,339,307
16,3289,13.81,0.1349239681390297,28,15.323529411764707,13.090909090909092,12.969696969696969,160,105,112,316,361,327
17,3205,14.65,0.1362798634812286,28,16.264705882352942,13.848484848484848,13.787878787878787,170,110,119,336,383,347
18,3124,15.49,0.13746287927695292,28,17.205882352941178,14.606060606060606,14.606060606060606,180,114,126,356,405,368
19,3042,16.31,0.1393684855916615,28,18.176470588235293,15.333333333333334,15.363636363636363,190,118,131,376,428,388
20,2961,17.12,0.14154205607476641,28,19.11764705882353,16.060606060606062,16.12121212121212,200,122,136,396,450,408
21,2877,17.96,0.1421937639198218,28,20.11764705882353,16.818181818181817,16.87878787878788,210,126,141,416,474,429
22,2796,18.8,0.14287234042553196,28,21.08823529411765,17.575757575757574,17.666666666666668,220,130,147,436,497,450
23,2716,19.63,0.14385634233316352,28,22.058823529411764,18.303030303030305,18.454545454545453,230,134,153,456,520,470
24,2632,20.47,0.14438202247191015,28,23.029411764705884,19.060606060606062,19.242424242424242,240,139,159,476,543,490
25,2548,21.31,0.14488503050211166,28,24.0,19.818181818181817,20.03030303030303,250,144,165,496,566,510
26,2464,22.15,0.14534988713318284,28,24.970588235294116,20.575757575757574,20.818181818181817,260,149,171,516,589,530
27,2380,22.99,0.145806872553284,28,25.941176470588236,21.333333333333332,21.606060606060606,270,154,177,536,612,550
