,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4536,0.86,0.14,28,0.8823529411764706,0.8484848484848485,0.8484848484848485,7,7,9,19,23,21
2,4450,1.72,0.14,28,1.7647058823529411,1.696969696969697,1.696969696969697,14,14,18,38,46,42
3,4364,2.58,0.14,28,2.6470588235294117,2.5454545454545454,2.5454545454545454,21,21,27,57,69,63
4,4281,3.44,0.14,28,3.5294117647058822,3.393939393939394,3.393939393939394,28,28,36,76,92,84
5,4198,4.3,0.14,28,4.411764705882353,4.242424242424242,4.242424242424242,35,35,45,95,115,105
6,4112,5.16,0.14,28,5.294117647058823,5.090909090909091,5.090909090909091,42,42,54,114,138,126
7,4027,6.01,0.14141430948419298,28,6.147058823529412,5.9393939393939394,5.9393939393939394,49,49,63,133,160,147
8,3941,6.87,0.1412372634643377,28,7.029411764705882,6.787878787878788,6.787878787878788,56,56,72,152,183,168
9,3854,7.74,0.13997416020671835,28,7.911764705882353,7.666666666666667,7.636363636363637,63,64,81,171,206,189
10,3767,8.61,0.13896631823461092,28,8.794117647058824,8.545454545454545,8.484848484848484,70,72,90,190,229,210
11,3681,9.47,0.13901795142555443,28,9.647058823529411,9.424242424242424,9.333333333333334,77,80,99,209,251,231
12,3594,10.34,0.13825918762088973,28,10.529411764705882,10.303030303030303,10.181818181818182,84,88,108,228,274,252
13,3510,11.21,0.1376181980374666,28,11.411764705882353,11.181818181818182,11.030303030303031,91,96,117,247,297,273
14,3428,12.09,0.13633581472291156,28,12.294117647058824,12.090909090909092,11.878787878787879,98,104,126,266,320,295
15,3350,12.96,0.13587962962962963,28,13.147058823529411,13.0,12.727272727272727,105,112,135,285,342,317
16,3266,13.83,0.13545191612436738,28,14.029411764705882,13.878787878787879,13.575757575757576,112,120,144,304,365,338
17,3194,14.7,0.1351020408163265,28,14.882352941176471,14.787878787878787,14.424242424242424,119,128,153,323,387,360
18,3117,15.56,0.1352442159383034,28,15.764705882352942,15.666666666666666,15.242424242424242,127,136,162,341,409,381
19,3034,16.42,0.13538367844092578,28,16.647058823529413,16.545454545454547,16.060606060606062,135,144,171,359,431,402
20,2960,17.28,0.13555555555555557,28,17.5,17.454545454545453,16.87878787878788,142,152,180,377,453,424
21,2881,18.13,0.1361665747380033,28,18.352941176470587,18.333333333333332,17.696969696969695,149,159,189,395,475,446
22,2802,18.98,0.13671232876712325,28,19.205882352941178,19.21212121212121,18.515151515151516,156,166,198,413,497,468
23,2722,19.84,0.1368245967741936,28,20.08823529411765,20.09090909090909,19.333333333333332,163,173,207,431,520,490
24,2647,20.71,0.13650893288266544,28,20.970588235294116,21.0,20.151515151515152,170,181,216,449,543,512
25,2570,21.57,0.1365554010199351,28,21.852941176470587,21.87878787878788,20.96969696969697,177,189,225,467,566,533
26,2491,22.42,0.13694023193577165,28,22.735294117647058,22.757575757575758,21.757575757575758,184,197,233,485,589,554
27,2417,23.28,0.13699312714776637,28,23.61764705882353,23.636363636363637,22.575757575757574,191,205,242,503,612,575
28,2351,24.15,0.13670807453416145,28,24.5,24.515151515151516,23.424242424242426,198,213,251,522,635,596
29,2286,25.01,0.13671731307477003,28,25.38235294117647,25.393939393939394,24.242424242424242,205,221,259,541,658,617
30,2211,25.88,0.13646058732612062,28,26.264705882352942,26.272727272727273,25.09090909090909,212,229,268,560,681,638
