,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4539,0.83,0.17,28,0.7647058823529411,0.9090909090909091,0.8181818181818182,7,6,8,19,19,24
2,4456,1.66,0.17,28,1.5294117647058822,1.8181818181818181,1.6363636363636365,14,12,16,38,38,48
3,4373,2.49,0.17,28,2.2941176470588234,2.727272727272727,2.4545454545454546,21,18,24,57,57,72
4,4289,3.33,0.16747747747747752,28,3.0588235294117645,3.6363636363636362,3.303030303030303,28,24,32,77,76,96
5,4205,4.17,0.16597122302158268,28,3.823529411764706,4.545454545454546,4.151515151515151,35,30,40,97,95,120
6,4121,5.01,0.16497005988023958,28,4.588235294117647,5.454545454545454,5.0,42,36,48,117,114,144
7,4036,5.86,0.16279863481228674,28,5.382352941176471,6.363636363636363,5.848484848484849,49,42,56,137,134,168
8,3951,6.71,0.16117734724292107,28,6.176470588235294,7.2727272727272725,6.696969696969697,56,48,64,157,154,192
9,3866,7.56,0.15992063492063494,28,6.970588235294118,8.181818181818182,7.545454545454546,63,54,72,177,174,216
10,3781,8.41,0.1589179548156956,28,7.764705882352941,9.090909090909092,8.393939393939394,70,60,80,197,194,240
11,3698,9.24,0.15991341991341998,28,8.529411764705882,10.0,9.212121212121213,77,66,88,216,213,264
12,3615,10.07,0.16074478649453824,28,9.294117647058824,10.909090909090908,10.030303030303031,84,72,96,235,232,288
13,3532,10.9,0.1614495412844036,28,10.058823529411764,11.818181818181818,10.848484848484848,91,78,104,254,251,312
14,3449,11.73,0.16203751065643643,28,10.823529411764707,12.696969696969697,11.696969696969697,98,84,112,274,270,335
15,3364,12.58,0.16122416534181241,28,11.617647058823529,13.606060606060606,12.545454545454545,105,90,120,294,290,359
16,3279,13.43,0.1605137751303053,28,12.411764705882353,14.515151515151516,13.393939393939394,112,96,128,314,310,383
17,3194,14.28,0.15987394957983198,28,13.205882352941176,15.424242424242424,14.242424242424242,119,102,136,334,330,407
18,3108,15.14,0.15874504623513871,28,14.029411764705882,16.333333333333332,15.090909090909092,126,108,144,354,351,431
19,3022,16.0,0.15773750000000006,28,14.852941176470589,17.242424242424242,15.93939393939394,133,114,152,374,372,455
20,2935,16.87,0.1563070539419087,28,15.705882352941176,18.151515151515152,16.78787878787879,140,120,160,394,394,479
21,2860,17.71,0.1563918690005646,28,16.529411764705884,19.03030303030303,17.606060606060606,147,126,167,414,415,502
22,2782,18.55,0.15646900269541775,28,17.352941176470587,19.90909090909091,18.424242424242426,154,132,174,434,436,525
23,2699,19.41,0.15569809376609997,28,18.205882352941178,20.78787878787879,19.272727272727273,161,138,182,454,458,548
24,2617,20.26,0.15540967423494564,28,19.029411764705884,21.666666666666668,20.12121212121212,168,144,190,474,479,571
25,2532,21.11,0.15514448128848884,28,19.852941176470587,22.545454545454547,20.96969696969697,175,150,198,494,500,594
26,2451,21.98,0.15412192902638766,28,20.676470588235293,23.454545454545453,21.848484848484848,182,156,206,515,521,618
27,2371,22.84,0.15352889667250438,28,21.5,24.363636363636363,22.696969696969695,189,162,213,536,542,642
28,2296,23.71,0.15264867144664693,28,22.323529411764707,25.272727272727273,23.575757575757574,196,168,221,557,563,666
29,2216,24.57,0.15219780219780218,28,23.147058823529413,26.181818181818183,24.424242424242426,203,174,229,577,584,690
30,2136,25.43,0.15175383405426657,28,23.970588235294116,27.09090909090909,25.272727272727273,210,180,237,597,605,714
31,2051,26.28,0.15162100456621005,28,24.794117647058822,27.96969696969697,26.12121212121212,217,186,244,618,626,737
32,1974,27.14,0.15120117907148128,28,25.61764705882353,28.87878787878788,26.96969696969697,224,192,251,639,647,761
33,1898,27.99,0.15110039299749914,28,26.441176470588236,29.78787878787879,27.78787878787879,231,198,258,659,668,785
34,1822,28.81,0.15183269698021518,28,27.264705882352942,30.666666666666668,28.545454545454547,238,204,265,677,689,808
35,1745,29.64,0.15220647773279353,28,28.11764705882353,31.545454545454547,29.303030303030305,246,210,272,695,710,831
36,1667,30.48,0.15227690288713916,28,28.970588235294116,32.42424242424242,30.09090909090909,254,216,279,714,731,854
37,1590,31.31,0.15261897157457682,28,29.823529411764707,33.333333333333336,30.818181818181817,262,222,286,731,752,878
38,1511,32.16,0.15245024875621893,28,30.647058823529413,34.24242424242424,31.636363636363637,270,228,293,751,772,902
39,1432,33.01,0.1522902150863375,28,31.441176470588236,35.15151515151515,32.484848484848484,277,234,300,772,792,926
40,1350,33.86,0.1519846426461902,28,32.26470588235294,36.06060606060606,33.303030303030305,285,240,307,792,812,950
41,1274,34.71,0.1517343704984154,28,33.088235294117645,36.96969696969697,34.121212121212125,293,246,314,812,832,974
42,1196,35.52,0.1521396396396396,28,33.85294117647059,37.78787878787879,34.96969696969697,300,252,321,833,851,995
43,1124,36.33,0.15254885769336637,28,34.64705882352941,38.63636363636363,35.75757575757576,307,258,328,852,871,1017
44,1051,37.12,0.1532974137931035,28,35.411764705882355,39.484848484848484,36.515151515151516,313,264,334,871,891,1039
45,980,37.92,0.15392932489451483,28,36.1764705882353,40.333333333333336,37.303030303030305,319,270,341,890,911,1061
46,908,38.73,0.15430157500645492,28,36.970588235294116,41.18181818181818,38.09090909090909,326,276,348,909,931,1083
47,832,39.52,0.1550455465587045,28,37.705882352941174,42.03030303030303,38.878787878787875,332,282,355,928,950,1105
48,763,40.3,0.15592059553349868,28,38.470588235294116,42.878787878787875,39.60606060606061,339,288,362,945,969,1127
49,693,41.03,0.1574335851815745,28,39.1764705882353,43.696969696969695,40.27272727272727,345,294,369,960,987,1148
50,627,41.72,0.15915148609779478,28,39.88235294117647,44.39393939393939,40.93939393939394,351,300,375,976,1005,1165
51,578,42.36,0.16094428706326724,28,40.588235294117645,45.03030303030303,41.515151515151516,358,306,381,989,1022,1180
52,524,42.93,0.1635010482180293,28,41.205882352941174,45.63636363636363,42.0,364,311,386,1000,1037,1195
53,488,43.41,0.16627274821469712,28,41.64705882352941,46.18181818181818,42.45454545454545,368,316,390,1011,1048,1208
54,446,43.89,0.16861927546138078,28,42.11764705882353,46.75757575757576,42.84848484848485,372,321,395,1019,1060,1222
55,402,44.36,0.1708250676284942,28,42.61764705882353,47.36363636363637,43.15151515151515,377,326,401,1023,1072,1237
56,364,44.83,0.1730916796787865,28,43.1764705882353,47.93939393939394,43.42424242424242,382,330,406,1027,1086,1252
57,326,45.24,0.175185676392573,28,43.588235294117645,48.39393939393939,43.78787878787879,385,334,413,1032,1097,1263
