,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4535,0.87,0.13,28,0.8529411764705882,0.9090909090909091,0.8484848484848485,9,9,7,21,20,21
2,4451,1.74,0.1298850574712644,28,1.7058823529411764,1.8181818181818181,1.696969696969697,18,18,14,42,40,42
3,4362,2.63,0.12315589353612168,28,2.588235294117647,2.727272727272727,2.5757575757575757,27,27,22,63,61,63
4,4272,3.53,0.11725212464589234,28,3.5,3.6363636363636362,3.4545454545454546,36,36,30,84,83,84
5,4182,4.43,0.11374717832957117,28,4.411764705882353,4.545454545454546,4.333333333333333,45,45,38,105,105,105
6,4094,5.31,0.1147834274952919,28,5.264705882352941,5.454545454545454,5.212121212121212,54,54,46,126,125,126
7,4004,6.21,0.11264090177133652,28,6.176470588235294,6.363636363636363,6.090909090909091,63,63,54,147,147,147
8,3913,7.12,0.10974719101123596,28,7.088235294117647,7.2727272727272725,7.0,72,72,62,169,169,168
9,3824,8.01,0.10967540574282154,28,7.970588235294118,8.181818181818182,7.878787878787879,81,81,69,191,190,189
10,3738,8.9,0.10964044943820227,28,8.852941176470589,9.090909090909092,8.757575757575758,90,90,76,213,211,210
11,3652,9.79,0.1095709908069459,28,9.705882352941176,10.0,9.666666666666666,99,99,84,235,231,231
12,3566,10.68,0.10934456928838955,28,10.588235294117647,10.909090909090908,10.545454545454545,108,108,93,255,252,252
13,3479,11.58,0.10854922279792746,28,11.470588235294118,11.818181818181818,11.454545454545455,117,117,101,277,273,273
14,3390,12.47,0.10855653568564548,28,12.352941176470589,12.727272727272727,12.333333333333334,126,126,109,298,294,294
15,3300,13.37,0.10793567688855646,28,13.235294117647058,13.636363636363637,13.242424242424242,135,135,117,320,315,315
16,3213,14.27,0.10733707077785568,28,14.147058823529411,14.545454545454545,14.121212121212121,144,144,125,341,337,336
17,3128,15.15,0.10780858085808574,28,15.058823529411764,15.424242424242424,14.969696969696969,153,153,132,362,359,356
18,3043,16.03,0.10831565814098568,28,15.970588235294118,16.303030303030305,15.818181818181818,162,162,139,383,381,376
19,2964,16.91,0.10876995860437617,28,16.88235294117647,17.181818181818183,16.666666666666668,171,171,146,404,403,396
20,2885,17.79,0.10919055649241144,28,17.794117647058822,18.060606060606062,17.515151515151516,180,180,153,425,425,416
21,2804,18.66,0.11,28,18.676470588235293,18.939393939393938,18.363636363636363,189,189,160,446,446,436
22,2723,19.53,0.11070660522273429,28,19.558823529411764,19.848484848484848,19.181818181818183,198,198,167,466,467,457
23,2645,20.4,0.11128431372549016,28,20.441176470588236,20.727272727272727,20.03030303030303,207,206,174,487,488,478
24,2561,21.27,0.11185237423601321,28,21.323529411764707,21.606060606060606,20.87878787878788,216,214,181,508,509,499
25,2483,22.11,0.11341022161917678,28,22.205882352941178,22.484848484848484,21.636363636363637,225,222,187,527,530,520
26,2411,22.95,0.11489760348583872,28,23.08823529411765,23.363636363636363,22.393939393939394,234,230,193,546,551,541
27,2335,23.8,0.11606722689075624,28,23.970588235294116,24.242424242424242,23.181818181818183,243,238,200,565,572,562
28,2263,24.64,0.11746753246753244,28,24.852941176470587,25.12121212121212,23.939393939393938,252,246,206,584,593,583
29,2190,25.49,0.1184896037661828,28,25.735294117647058,26.0,24.727272727272727,261,254,213,603,614,604
30,2113,26.32,0.11998480243161097,28,26.61764705882353,26.87878787878788,25.454545454545453,270,262,219,621,635,625
31,2046,27.14,0.12158437730287402,28,27.470588235294116,27.757575757575758,26.181818181818183,279,270,225,639,655,646
32,1968,27.98,0.12265189421015009,28,28.352941176470587,28.666666666666668,26.90909090909091,288,279,231,657,676,667
33,1895,28.83,0.12334720776968439,28,29.235294117647058,29.575757575757574,27.666666666666668,297,288,237,676,697,688
34,1812,29.69,0.12370158302458734,28,30.147058823529413,30.484848484848484,28.424242424242426,306,297,242,696,719,709
35,1739,30.54,0.1243222003929273,28,31.058823529411764,31.363636363636363,29.181818181818183,315,305,248,715,741,730
36,1656,31.4,0.12469426751592351,28,31.970588235294116,32.27272727272727,29.939393939393938,324,314,254,734,763,751
37,1575,32.24,0.1254962779156328,28,32.8235294117647,33.18181818181818,30.696969696969695,333,323,260,753,783,772
38,1502,33.06,0.1266061705989111,28,33.6764705882353,34.03030303030303,31.454545454545453,342,332,266,772,803,791
39,1420,33.88,0.12776859504132232,28,34.55882352941177,34.878787878787875,32.18181818181818,351,341,272,790,824,810
40,1337,34.71,0.1286862575626621,28,35.44117647058823,35.75757575757576,32.90909090909091,360,350,278,808,845,830
41,1255,35.53,0.12974669293554741,28,36.294117647058826,36.63636363636363,33.63636363636363,369,359,284,826,865,850
42,1182,36.32,0.13121696035242295,28,37.11764705882353,37.484848484848484,34.333333333333336,378,368,289,844,884,869
43,1102,37.12,0.1325,28,37.94117647058823,38.333333333333336,35.06060606060606,387,377,295,862,903,888
44,1024,37.9,0.13387862796833772,28,38.76470588235294,39.121212121212125,35.78787878787879,396,384,300,881,922,907
45,948,38.66,0.1356182100362132,28,39.588235294117645,39.90909090909091,36.45454545454545,405,391,304,899,941,926
46,869,39.45,0.13680861850443604,28,40.411764705882355,40.75757575757576,37.15151515151515,413,400,309,917,961,945
47,793,40.21,0.13834120865456356,28,41.1764705882353,41.57575757575758,37.84848484848485,421,408,314,935,979,964
48,720,40.94,0.1401074743527113,28,41.88235294117647,42.36363636363637,38.54545454545455,429,416,319,953,995,982
49,654,41.63,0.14240932020177752,28,42.55882352941177,43.06060606060606,39.24242424242424,436,422,324,971,1011,999
50,599,42.24,0.14538352272727267,28,43.05882352941177,43.81818181818182,39.81818181818182,443,429,328,986,1021,1017
51,546,42.83,0.14823021246789636,28,43.588235294117645,44.484848484848484,40.39393939393939,449,435,332,1001,1033,1033
52,500,43.35,0.1511303344867359,28,44.11764705882353,45.06060606060606,40.84848484848485,457,440,334,1014,1043,1047
53,456,43.85,0.1543511972633979,28,44.64705882352941,45.60606060606061,41.27272727272727,465,446,335,1027,1053,1059
54,412,44.35,0.15761217587373166,28,45.1764705882353,46.15151515151515,41.696969696969695,473,452,336,1040,1063,1071
55,368,44.85,0.16088963210702345,28,45.6764705882353,46.72727272727273,42.121212121212125,480,459,337,1053,1073,1083
56,335,45.3,0.1638013245033113,28,46.05882352941177,47.27272727272727,42.54545454545455,486,466,338,1066,1080,1094
57,301,45.73,0.16711349223704347,28,46.529411764705884,47.696969696969695,42.93939393939394,493,471,339,1078,1089,1103
58,266,46.14,0.1699783268313827,28,46.88235294117647,48.18181818181818,43.333333333333336,500,477,340,1090,1094,1113
59,236,46.5,0.17254193548387092,28,47.26470588235294,48.57575757575758,43.63636363636363,508,482,341,1099,1099,1121
60,224,46.8,0.17510256410256417,28,47.61764705882353,48.878787878787875,43.878787878787875,516,486,341,1107,1103,1127
61,214,47.11,0.17760772659732538,28,48.029411764705884,49.121212121212125,44.15151515151515,524,489,342,1115,1109,1132
62,212,47.4,0.17994936708860762,28,48.411764705882355,49.36363636363637,44.39393939393939,532,492,343,1122,1114,1137
63,201,47.69,0.18178444118263784,28,48.794117647058826,49.54545454545455,44.696969696969695,540,495,344,1131,1119,1140
64,179,47.91,0.1833291588394907,28,49.088235294117645,49.72727272727273,44.878787878787875,547,498,346,1135,1122,1143
65,161,48.18,0.18496471564964723,28,49.411764705882355,49.90909090909091,45.18181818181818,554,501,348,1143,1126,1146
66,157,48.43,0.18661366921329758,28,49.64705882352941,50.03030303030303,45.57575757575758,560,504,350,1154,1128,1147
67,144,48.65,0.18838437821171639,28,49.970588235294116,50.121212121212125,45.81818181818182,567,505,352,1160,1132,1149
68,130,48.85,0.19038485158648924,28,50.23529411764706,50.18181818181818,46.09090909090909,574,506,354,1167,1134,1150
69,125,49.02,0.19224806201550393,28,50.44117647058823,50.27272727272727,46.303030303030305,580,507,355,1173,1135,1152
70,115,49.15,0.19376398779247198,28,50.61764705882353,50.36363636363637,46.42424242424242,585,508,356,1176,1136,1154
71,106,49.27,0.1952770448548813,28,50.794117647058826,50.42424242424242,46.54545454545455,590,509,357,1179,1137,1155
72,108,49.4,0.19668016194331983,28,50.970588235294116,50.484848484848484,46.696969696969695,595,510,359,1182,1138,1156
73,107,49.53,0.1980920654149,28,51.1764705882353,50.515151515151516,46.84848484848485,601,510,361,1185,1139,1157
74,103,49.69,0.1994787683638559,28,51.35294117647059,50.63636363636363,47.03030303030303,606,511,363,1189,1140,1160
75,101,49.86,0.2007982350581628,28,51.55882352941177,50.75757575757576,47.21212121212121,612,512,365,1193,1141,1163
76,104,50.01,0.2020495900819836,28,51.73529411764706,50.878787878787875,47.36363636363637,618,513,367,1196,1141,1166
77,96,50.15,0.20325623130608178,28,51.970588235294116,50.96969696969697,47.45454545454545,624,514,368,1198,1143,1168
78,99,50.3,0.20458051689860837,28,52.1764705882353,51.06060606060606,47.60606060606061,630,515,370,1201,1144,1170
79,91,50.44,0.2059119746233148,28,52.38235294117647,51.15151515151515,47.72727272727273,636,516,372,1203,1145,1172
80,86,50.55,0.20731355093966372,28,52.55882352941177,51.24242424242424,47.78787878787879,642,517,373,1204,1145,1174
81,89,50.67,0.2088434971383461,28,52.73529411764706,51.333333333333336,47.878787878787875,648,518,374,1206,1145,1176
82,84,50.81,0.21025191891359968,28,52.911764705882355,51.42424242424242,48.03030303030303,654,519,376,1209,1145,1178
83,82,50.95,0.21184102060843968,28,53.088235294117645,51.515151515151516,48.18181818181818,660,520,378,1212,1145,1180
84,88,51.07,0.21317994908948507,28,53.26470588235294,51.63636363636363,48.24242424242424,666,521,379,1213,1145,1183
85,80,51.21,0.2146358133177114,28,53.44117647058823,51.78787878787879,48.333333333333336,672,522,380,1215,1145,1187
86,73,51.37,0.21596457076114461,28,53.64705882352941,51.96969696969697,48.42424242424242,678,523,381,1217,1146,1192
87,72,51.53,0.21730060159130601,28,53.88235294117647,52.121212121212125,48.515151515151516,684,524,382,1219,1148,1196
