,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4541,0.81,0.19,28,0.8529411764705882,0.8181818181818182,0.7575757575757576,8,8,8,17,21,19
2,4460,1.62,0.19,28,1.7058823529411764,1.6363636363636365,1.5151515151515151,16,16,16,34,42,38
3,4382,2.43,0.19,28,2.5588235294117645,2.4545454545454546,2.272727272727273,24,24,24,51,63,57
4,4303,3.25,0.18747692307692304,28,3.4411764705882355,3.272727272727273,3.0303030303030303,32,32,32,68,85,76
5,4220,4.08,0.18392156862745096,28,4.352941176470588,4.090909090909091,3.787878787878788,40,40,40,85,108,95
6,4137,4.91,0.18156822810590625,28,5.264705882352941,4.909090909090909,4.545454545454546,48,48,48,102,131,114
7,4054,5.74,0.1798954703832753,28,6.176470588235294,5.7272727272727275,5.303030303030303,56,56,56,119,154,133
8,3973,6.55,0.18102290076335875,28,7.0588235294117645,6.515151515151516,6.0606060606060606,63,64,64,136,177,151
9,3891,7.37,0.18085481682496607,28,7.970588235294118,7.303030303030303,6.818181818181818,71,72,72,153,200,169
10,3808,8.2,0.17975609756097555,28,8.882352941176471,8.121212121212121,7.575757575757576,79,80,80,170,223,188
11,3724,9.04,0.17792035398230083,28,9.794117647058824,8.93939393939394,8.363636363636363,87,88,88,188,246,207
12,3642,9.89,0.17552072800808902,28,10.705882352941176,9.787878787878787,9.151515151515152,95,96,96,206,269,227
13,3559,10.75,0.17267906976744185,28,11.617647058823529,10.636363636363637,9.969696969696969,103,104,104,225,292,247
14,3475,11.59,0.1716566005176877,28,12.529411764705882,11.484848484848484,10.727272727272727,111,112,111,243,315,267
15,3389,12.45,0.1694698795180723,28,13.441176470588236,12.333333333333334,11.545454545454545,119,120,119,262,338,287
16,3304,13.3,0.16813533834586467,28,14.352941176470589,13.181818181818182,12.333333333333334,127,128,126,281,361,307
17,3220,14.14,0.16758132956152763,28,15.264705882352942,14.0,13.121212121212121,135,136,133,300,384,326
18,3136,14.98,0.1671028037383178,28,16.176470588235293,14.818181818181818,13.909090909090908,143,144,140,319,407,345
19,3058,15.82,0.16670037926675094,28,17.08823529411765,15.636363636363637,14.696969696969697,151,152,147,338,430,364
20,2978,16.68,0.16531175059952033,28,18.029411764705884,16.454545454545453,15.515151515151516,160,160,155,357,453,383
21,2892,17.57,0.16250996015936253,28,19.0,17.333333333333332,16.333333333333332,170,169,163,376,476,403
22,2808,18.44,0.16090021691973974,28,19.970588235294116,18.181818181818183,17.12121212121212,180,178,171,394,499,422
23,2724,19.31,0.1594355256343863,28,20.941176470588236,19.03030303030303,17.90909090909091,190,187,179,412,522,441
24,2640,20.18,0.15809712586719527,28,21.91176470588235,19.87878787878788,18.696969696969695,200,196,187,430,545,460
25,2554,21.07,0.15601803512102522,28,22.88235294117647,20.757575757575758,19.515151515151516,210,205,195,449,568,480
26,2469,21.95,0.15442824601366736,28,23.823529411764707,21.636363636363637,20.333333333333332,219,214,203,468,591,500
27,2383,22.84,0.1526532399299475,28,24.794117647058822,22.515151515151516,21.151515151515152,229,223,211,487,614,520
28,2298,23.72,0.15131534569983132,28,25.735294117647058,23.393939393939394,21.96969696969697,238,232,219,506,637,540
29,2214,24.59,0.1503578690524604,28,26.676470588235293,24.272727272727273,22.757575757575758,247,241,226,525,660,560
30,2130,25.46,0.1495836606441476,28,27.61764705882353,25.151515151515152,23.545454545454547,256,250,234,543,683,580
31,2046,26.33,0.14887580706418532,28,28.558823529411764,26.03030303030303,24.333333333333332,265,259,242,561,706,600
32,1960,27.22,0.14755326965466564,28,29.5,26.90909090909091,25.181818181818183,274,268,250,581,729,620
33,1875,28.1,0.14664768683274018,28,30.441176470588236,27.78787878787879,26.0,283,277,258,600,752,640
34,1789,28.99,0.1454743014832701,28,31.38235294117647,28.666666666666668,26.848484848484848,292,286,266,620,775,660
35,1703,29.88,0.1443708165997323,28,32.3235294117647,29.545454545454547,27.696969696969695,301,295,274,640,798,680
36,1617,30.77,0.14333116672083193,28,33.26470588235294,30.424242424242426,28.545454545454547,310,304,282,660,821,700
37,1531,31.66,0.14234996841440306,28,34.205882352941174,31.303030303030305,29.393939393939394,319,313,290,680,844,720
38,1445,32.55,0.14142242703533028,28,35.14705882352941,32.18181818181818,30.242424242424242,328,322,298,700,867,740
39,1361,33.42,0.1410113704368642,28,36.05882352941177,33.03030303030303,31.09090909090909,336,330,306,720,890,760
40,1276,34.3,0.14035568513119528,28,37.0,33.878787878787875,31.939393939393938,345,339,314,740,913,779
41,1196,35.16,0.14017633674630262,28,37.911764705882355,34.72727272727273,32.75757575757576,354,348,322,759,935,798
42,1116,35.99,0.14043623228674634,28,38.8235294117647,35.515151515151516,33.54545454545455,363,357,330,777,957,815
43,1042,36.76,0.1417301414581067,28,39.705882352941174,36.18181818181818,34.303030303030305,372,365,338,794,978,829
