,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4538,0.84,0.16,28,0.8529411764705882,0.8484848484848485,0.8181818181818182,8,8,6,21,21,20
2,4453,1.69,0.15497041420118352,28,1.7058823529411764,1.696969696969697,1.6666666666666667,16,16,12,43,42,40
3,4368,2.54,0.1533070866141732,28,2.5588235294117645,2.5454545454545454,2.515151515151515,24,24,18,65,63,60
4,4282,3.4,0.1499411764705883,28,3.411764705882353,3.393939393939394,3.393939393939394,32,32,25,87,84,80
5,4196,4.26,0.14793427230046943,28,4.264705882352941,4.242424242424242,4.2727272727272725,40,40,32,109,105,100
6,4110,5.12,0.1466015625,28,5.117647058823529,5.090909090909091,5.151515151515151,48,48,39,131,126,120
7,4023,5.99,0.14419031719532555,28,5.970588235294118,5.96969696969697,6.03030303030303,56,56,46,153,147,141
8,3937,6.85,0.14357664233576642,28,6.823529411764706,6.818181818181818,6.909090909090909,64,64,53,175,168,161
9,3850,7.72,0.14196891191709837,28,7.705882352941177,7.666666666666667,7.787878787878788,73,72,60,197,189,181
10,3763,8.59,0.14068684516880098,28,8.588235294117647,8.515151515151516,8.666666666666666,82,80,67,219,210,201
11,3676,9.46,0.13966173361522194,28,9.470588235294118,9.363636363636363,9.545454545454545,91,88,74,241,231,221
12,3588,10.34,0.13798839458413922,28,10.352941176470589,10.242424242424242,10.424242424242424,100,96,81,263,252,242
13,3502,11.2,0.138125,28,11.205882352941176,11.090909090909092,11.303030303030303,108,104,88,285,273,262
14,3416,12.06,0.13824212271973466,28,12.058823529411764,11.93939393939394,12.181818181818182,116,112,95,307,294,282
15,3333,12.92,0.13832817337461306,28,12.941176470588236,12.757575757575758,13.06060606060606,125,120,102,329,315,301
16,3250,13.78,0.13840348330914368,28,13.823529411764707,13.575757575757576,13.93939393939394,134,128,109,351,336,320
17,3164,14.64,0.1384699453551913,28,14.705882352941176,14.393939393939394,14.818181818181818,143,136,116,373,357,339
18,3081,15.5,0.13852903225806457,28,15.588235294117647,15.212121212121213,15.696969696969697,152,144,123,395,378,358
19,2997,16.34,0.13955936352509185,28,16.470588235294116,16.0,16.545454545454547,161,152,130,416,399,376
20,2915,17.19,0.14005235602094246,28,17.352941176470587,16.818181818181817,17.393939393939394,170,160,137,437,420,395
21,2838,18.05,0.13995013850415516,28,18.235294117647058,17.696969696969695,18.21212121212121,179,168,144,457,441,416
22,2762,18.93,0.13895932382461695,28,19.11764705882353,18.606060606060606,19.060606060606062,188,176,151,478,462,438
23,2683,19.81,0.1380767289247855,28,20.0,19.515151515151516,19.90909090909091,197,184,158,499,483,460
24,2598,20.69,0.1372595456742387,28,20.88235294117647,20.424242424242426,20.757575757575758,206,192,165,520,504,482
25,2521,21.55,0.13731322505800464,28,21.735294117647058,21.303030303030305,21.606060606060606,214,200,172,541,525,503
26,2440,22.42,0.13699375557537904,28,22.61764705882353,22.181818181818183,22.454545454545453,223,208,179,562,546,524
27,2356,23.29,0.13669815371404043,28,23.5,23.060606060606062,23.303030303030305,232,216,186,583,567,545
28,2279,24.15,0.13673291925465833,28,24.38235294117647,23.939393939393938,24.12121212121212,241,224,193,603,588,566
29,2192,25.02,0.13646682653876893,28,25.264705882352942,24.818181818181817,24.96969696969697,250,232,200,624,609,587
30,2114,25.89,0.13621861722672846,28,26.147058823529413,25.696969696969695,25.818181818181817,259,240,207,645,630,608
31,2036,26.76,0.13598654708520186,28,27.029411764705884,26.575757575757574,26.666666666666668,268,248,214,666,651,629
32,1957,27.61,0.13633828323071356,28,27.88235294117647,27.454545454545453,27.484848484848484,276,256,220,687,672,650
33,1876,28.48,0.13613061797752807,28,28.764705882352942,28.333333333333332,28.333333333333332,285,264,227,708,693,671
34,1795,29.35,0.13594207836456562,28,29.647058823529413,29.21212121212121,29.181818181818183,294,272,234,729,714,692
35,1720,30.22,0.13576439444076768,28,30.529411764705884,30.09090909090909,30.03030303030303,303,280,241,750,735,713
36,1636,31.09,0.1355966548729495,28,31.41176470588235,30.96969696969697,30.87878787878788,312,288,248,771,756,734
37,1561,31.96,0.13543804755944933,28,32.294117647058826,31.848484848484848,31.727272727272727,321,296,255,792,777,755
38,1480,32.83,0.1352878464818764,28,33.1764705882353,32.72727272727273,32.57575757575758,330,304,262,813,798,776
39,1409,33.66,0.13586452762923357,28,34.0,33.60606060606061,33.36363636363637,338,312,269,832,818,797
40,1333,34.48,0.13665313225058,28,34.8235294117647,34.45454545454545,34.15151515151515,346,319,276,851,838,818
41,1253,35.31,0.13725573491928628,28,35.64705882352941,35.333333333333336,34.93939393939394,354,326,283,870,858,840
42,1188,36.14,0.13781959048146092,28,36.470588235294116,36.21212121212121,35.72727272727273,363,333,290,889,877,862
43,1112,36.93,0.13904413755754136,28,37.26470588235294,37.03030303030303,36.484848484848484,370,339,297,907,897,883
44,1045,37.69,0.14049084637834966,28,38.05882352941177,37.75757575757576,37.24242424242424,378,344,304,925,916,902
45,983,38.43,0.142047879260994,28,38.76470588235294,38.54545454545455,37.96969696969697,386,350,311,942,932,922
46,917,39.18,0.14347115875446662,28,39.529411764705884,39.24242424242424,38.75757575757576,394,355,318,961,950,940
47,855,39.89,0.14530208072198547,28,40.23529411764706,39.90909090909091,39.515151515151516,402,360,325,979,966,957
48,790,40.6,0.14732512315270938,28,40.970588235294116,40.60606060606061,40.21212121212121,410,365,332,995,983,975
49,729,41.27,0.14952507874969712,28,41.6764705882353,41.24242424242424,40.878787878787875,417,369,339,1010,1000,992
50,678,41.9,0.15217183770883053,28,42.3235294117647,41.90909090909091,41.45454545454545,424,373,345,1023,1015,1010
51,625,42.55,0.15458754406580497,28,43.029411764705884,42.54545454545455,42.06060606060606,432,378,351,1037,1031,1026
52,575,43.14,0.1575846082522021,28,43.61764705882353,43.121212121212125,42.666666666666664,438,383,357,1051,1045,1040
53,534,43.67,0.16056560567895573,28,44.1764705882353,43.60606060606061,43.21212121212121,444,387,364,1062,1058,1052
54,484,44.2,0.1635384615384615,28,44.73529411764706,44.06060606060606,43.78787878787879,450,391,371,1074,1071,1063
55,447,44.66,0.1662785490371698,28,45.294117647058826,44.45454545454545,44.21212121212121,456,395,375,1084,1084,1072
56,420,45.08,0.16905501330967168,28,45.705882352941174,44.81818181818182,44.696969696969695,460,398,380,1095,1094,1081
57,387,45.47,0.17200571805586093,28,46.088235294117645,45.15151515151515,45.15151515151515,464,401,384,1106,1103,1089
58,360,45.83,0.17495745145101466,28,46.470588235294116,45.42424242424242,45.57575757575758,465,404,389,1115,1115,1095
59,338,46.14,0.17805808409189425,28,46.76470588235294,45.666666666666664,45.96969696969697,467,406,393,1124,1123,1101
60,332,46.44,0.18102497846683888,28,47.029411764705884,45.90909090909091,46.36363636363637,468,409,397,1133,1131,1106
61,309,46.73,0.1833747057564733,28,47.38235294117647,46.121212121212125,46.666666666666664,472,412,400,1140,1139,1110
62,297,47.0,0.18594893617021271,28,47.76470588235294,46.303030303030305,46.90909090909091,477,415,403,1145,1147,1113
63,283,47.23,0.1883019267414778,28,48.11764705882353,46.45454545454545,47.09090909090909,482,418,406,1148,1154,1115
64,262,47.53,0.19086261308647168,28,48.529411764705884,46.666666666666664,47.36363636363637,487,421,409,1154,1163,1119
65,251,47.79,0.1933061309897468,28,48.88235294117647,46.878787878787875,47.57575757575758,492,424,412,1158,1170,1123
66,230,48.06,0.19572617561381606,28,49.3235294117647,47.06060606060606,47.75757575757576,497,427,415,1161,1180,1126
67,218,48.3,0.19815320910973086,28,49.64705882352941,47.27272727272727,47.93939393939394,502,430,418,1164,1186,1130
68,206,48.54,0.20067985166872687,28,49.94117647058823,47.484848484848484,48.15151515151515,507,433,421,1168,1191,1134
69,192,48.77,0.20286036497847035,28,50.205882352941174,47.696969696969695,48.36363636363637,512,435,424,1172,1195,1139
70,189,49.01,0.2053519689859212,28,50.529411764705884,47.878787878787875,48.57575757575758,518,437,427,1176,1200,1143
71,183,49.25,0.20758781725888326,28,50.8235294117647,48.09090909090909,48.78787878787879,523,440,430,1180,1205,1147
72,171,49.49,0.20952717720751665,28,51.088235294117645,48.303030303030305,49.03030303030303,527,443,433,1185,1210,1151
73,153,49.76,0.21119372990353696,28,51.411764705882355,48.515151515151516,49.303030303030305,532,447,436,1191,1216,1154
74,149,50.01,0.21291541691661664,28,51.6764705882353,48.78787878787879,49.515151515151516,536,451,438,1196,1221,1159
75,135,50.27,0.21481400437636766,28,51.94117647058823,49.06060606060606,49.75757575757576,540,455,441,1201,1226,1164
76,126,50.51,0.21652148089487228,28,52.14705882352941,49.333333333333336,50.0,543,459,444,1206,1230,1169
77,115,50.71,0.21809307828830612,28,52.38235294117647,49.54545454545455,50.15151515151515,547,463,447,1208,1234,1172
78,111,50.93,0.21966817200078537,28,52.61764705882353,49.78787878787879,50.333333333333336,551,468,450,1211,1238,1175
79,100,51.19,0.2212795467864818,28,52.970588235294116,50.0,50.54545454545455,556,472,453,1215,1245,1178
80,92,51.42,0.22264877479579936,28,53.23529411764706,50.24242424242424,50.72727272727273,560,476,456,1218,1250,1182
81,83,51.63,0.22443346891342245,28,53.470588235294116,50.45454545454545,50.90909090909091,564,480,459,1221,1254,1185
82,76,51.82,0.22605557699729828,28,53.705882352941174,50.60606060606061,51.09090909090909,568,484,462,1224,1258,1186
83,65,51.99,0.2275226005000961,28,53.88235294117647,50.78787878787879,51.24242424242424,572,488,465,1226,1260,1188
84,59,52.11,0.22854538476300135,28,53.970588235294116,50.96969696969697,51.333333333333336,573,492,468,1226,1262,1190
85,50,52.23,0.22956729848745938,28,54.05882352941177,51.18181818181818,51.39393939393939,574,496,470,1226,1264,1193
86,42,52.34,0.2305158578525028,28,54.14705882352941,51.36363636363637,51.45454545454545,575,500,472,1226,1266,1195
87,44,52.44,0.23120518688024405,28,54.23529411764706,51.484848484848484,51.54545454545455,576,503,473,1228,1268,1196
88,43,52.54,0.2318043395508184,28,54.294117647058826,51.60606060606061,51.666666666666664,577,505,476,1229,1269,1198
89,47,52.65,0.2325754985754986,28,54.38235294117647,51.72727272727273,51.78787878787879,579,507,479,1230,1270,1200
90,46,52.78,0.2336225843122395,28,54.470588235294116,51.90909090909091,51.90909090909091,581,510,482,1231,1271,1203
91,54,52.88,0.2344742813918306,28,54.529411764705884,52.06060606060606,52.0,583,513,485,1231,1271,1205
92,55,52.99,0.23556708812983587,28,54.588235294117645,52.21212121212121,52.121212121212125,585,516,488,1232,1271,1207
93,49,53.11,0.23674825833176427,28,54.64705882352941,52.36363636363637,52.27272727272727,587,519,492,1233,1271,1209
94,48,53.24,0.23789256198347103,28,54.705882352941174,52.54545454545455,52.42424242424242,589,522,496,1234,1271,1212
95,47,53.34,0.23893513310836142,28,54.76470588235294,52.696969696969695,52.515151515151516,591,525,499,1234,1271,1214
