,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4539,0.83,0.17,28,0.8823529411764706,0.7272727272727273,0.8787878787878788,10,6,8,21,20,18
2,4454,1.68,0.1598809523809524,28,1.7941176470588236,1.4848484848484849,1.7575757575757576,20,12,16,42,41,37
3,4368,2.54,0.1531496062992126,28,2.735294117647059,2.242424242424242,2.6363636363636362,30,18,24,63,63,56
4,4282,3.4,0.14982352941176472,28,3.676470588235294,3.0,3.515151515151515,40,24,32,84,85,75
5,4194,4.28,0.1436915887850468,28,4.617647058823529,3.787878787878788,4.424242424242424,50,31,40,106,107,94
6,4109,5.13,0.14430799220272902,28,5.5,4.545454545454546,5.333333333333333,60,37,48,128,127,113
7,4027,5.95,0.14862184873949574,28,6.352941176470588,5.2727272727272725,6.212121212121212,70,43,55,150,146,131
8,3944,6.78,0.15064896755162238,28,7.176470588235294,6.03030303030303,7.121212121212121,79,49,63,172,165,150
9,3862,7.6,0.15360526315789472,28,8.0,6.787878787878788,8.0,88,55,70,194,184,169
10,3780,8.42,0.15603325415676964,28,8.823529411764707,7.545454545454546,8.878787878787879,97,61,77,216,203,188
11,3702,9.23,0.15875406283856988,28,9.647058823529411,8.272727272727273,9.757575757575758,106,67,84,238,222,206
12,3628,10.03,0.16188434695912263,28,10.470588235294118,8.969696969696969,10.636363636363637,115,73,91,260,241,223
13,3550,10.84,0.163929889298893,28,11.294117647058824,9.696969696969697,11.515151515151516,124,79,98,282,260,241
14,3472,11.65,0.16570815450643778,28,12.117647058823529,10.424242424242424,12.393939393939394,133,85,105,304,279,259
15,3397,12.46,0.16725521669341886,28,12.941176470588236,11.151515151515152,13.272727272727273,142,91,112,326,298,277
16,3316,13.27,0.1686435568952524,28,13.764705882352942,11.878787878787879,14.151515151515152,151,97,119,348,317,295
17,3236,14.07,0.17038379530916842,28,14.558823529411764,12.606060606060606,15.030303030303031,160,103,126,370,335,313
18,3158,14.85,0.17285521885521887,28,15.352941176470589,13.303030303030303,15.878787878787879,169,109,133,391,353,330
19,3079,15.64,0.1746035805626599,28,16.176470588235293,14.0,16.727272727272727,178,115,140,412,372,347
20,3000,16.43,0.1760864272671941,28,17.0,14.666666666666666,17.606060606060606,187,121,148,433,391,363
21,2921,17.22,0.17745644599303134,28,17.823529411764707,15.333333333333334,18.484848484848484,196,127,156,454,410,379
22,2839,18.04,0.17740576496674051,28,18.676470588235293,16.03030303030303,19.393939393939394,205,134,164,476,430,395
23,2757,18.86,0.17735949098621417,28,19.529411764705884,16.727272727272727,20.303030303030305,214,141,172,498,450,411
24,2676,19.67,0.17766649720386368,28,20.352941176470587,17.424242424242426,21.21212121212121,223,148,180,520,469,427
25,2593,20.5,0.1772292682926829,28,21.205882352941178,18.12121212121212,22.151515151515152,232,155,189,542,489,443
26,2511,21.32,0.17716697936210124,28,22.029411764705884,18.818181818181817,23.09090909090909,241,162,198,564,508,459
27,2428,22.15,0.17679909706546268,28,22.88235294117647,19.515151515151516,24.03030303030303,250,169,207,586,528,475
28,2345,22.98,0.17646649260226283,28,23.735294117647058,20.21212121212121,24.96969696969697,259,176,216,608,548,491
29,2261,23.82,0.1758438287153652,28,24.58823529411765,20.939393939393938,25.90909090909091,268,183,225,630,568,508
30,2177,24.66,0.1752635847526358,28,25.441176470588236,21.666666666666668,26.848484848484848,277,190,234,652,588,525
31,2093,25.5,0.17473725490196074,28,26.294117647058822,22.393939393939394,27.78787878787879,286,197,243,674,608,542
32,2009,26.34,0.17424449506454068,28,27.147058823529413,23.12121212121212,28.727272727272727,295,204,252,696,628,559
