,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4536,0.86,0.14,28,0.8235294117647058,0.9090909090909091,0.8484848484848485,8,9,7,21,20,21
2,4450,1.72,0.14,28,1.6470588235294117,1.8181818181818181,1.696969696969697,16,18,14,42,40,42
3,4364,2.58,0.14,28,2.4705882352941178,2.727272727272727,2.5454545454545454,24,27,21,63,60,63
4,4278,3.44,0.14,28,3.2941176470588234,3.6363636363636362,3.393939393939394,32,36,28,84,80,84
5,4192,4.3,0.13995348837209307,28,4.117647058823529,4.575757575757576,4.212121212121212,40,45,35,104,100,106
6,4108,5.17,0.13827852998065765,28,4.9411764705882355,5.515151515151516,5.0606060606060606,48,54,42,125,120,128
7,4021,6.04,0.13708609271523173,28,5.764705882352941,6.454545454545454,5.909090909090909,56,63,49,146,140,150
8,3934,6.91,0.1361939218523878,28,6.588235294117647,7.393939393939394,6.757575757575758,64,72,56,167,160,172
9,3847,7.78,0.1355012853470437,28,7.411764705882353,8.333333333333334,7.606060606060606,72,81,63,188,180,194
10,3760,8.65,0.13494797687861265,28,8.235294117647058,9.272727272727273,8.454545454545455,80,90,70,209,200,216
11,3673,9.52,0.13449579831932768,28,9.058823529411764,10.212121212121213,9.303030303030303,88,99,77,230,220,238
12,3585,10.4,0.1332692307692308,28,9.882352941176471,11.181818181818182,10.151515151515152,96,108,84,251,240,261
13,3497,11.28,0.13223404255319152,28,10.705882352941176,12.151515151515152,11.0,104,117,91,272,260,284
14,3409,12.16,0.1313486842105263,28,11.529411764705882,13.121212121212121,11.848484848484848,112,126,98,293,280,307
15,3320,13.05,0.12989272030651336,28,12.352941176470589,14.121212121212121,12.696969696969697,120,135,105,314,300,331
16,3232,13.93,0.12921033740129217,28,13.147058823529411,15.121212121212121,13.545454545454545,128,144,112,335,319,355
17,3146,14.82,0.12805668016194333,28,13.970588235294118,16.12121212121212,14.393939393939394,136,153,119,356,339,379
18,3061,15.7,0.1275668789808917,28,14.764705882352942,17.12121212121212,15.242424242424242,144,162,126,377,358,403
19,2979,16.58,0.12712907117008443,28,15.558823529411764,18.12121212121212,16.09090909090909,152,171,133,398,377,427
20,2897,17.46,0.12673539518900342,28,16.352941176470587,19.12121212121212,16.939393939393938,160,180,140,419,396,451
21,2812,18.34,0.12639040348964017,28,17.147058823529413,20.12121212121212,17.78787878787879,168,189,147,440,415,475
22,2730,19.22,0.12607700312174813,28,17.941176470588236,21.12121212121212,18.636363636363637,176,198,154,461,434,499
23,2654,20.1,0.12579104477611935,28,18.735294117647058,22.12121212121212,19.484848484848484,184,207,161,482,453,523
24,2566,20.98,0.12552907530981883,28,19.529411764705884,23.12121212121212,20.333333333333332,192,216,168,503,472,547
25,2484,21.86,0.12528819762122595,28,20.323529411764707,24.12121212121212,21.181818181818183,200,225,175,524,491,571
26,2405,22.74,0.12506596306068601,28,21.11764705882353,25.12121212121212,22.03030303030303,208,234,182,545,510,595
27,2321,23.61,0.12521389241846678,28,21.91176470588235,26.09090909090909,22.87878787878788,216,243,189,566,529,618
28,2238,24.5,0.12464489795918368,28,22.735294117647058,27.09090909090909,23.727272727272727,225,252,196,587,548,642
29,2159,25.38,0.12442868400315206,28,23.529411764705884,28.09090909090909,24.575757575757574,233,261,203,608,567,666
30,2071,26.26,0.12421934501142416,28,24.352941176470587,29.060606060606062,25.424242424242426,241,270,210,629,587,689
31,1984,27.16,0.12341678939617083,28,25.205882352941178,30.060606060606062,26.272727272727273,250,279,217,650,607,713
32,1898,28.05,0.12295543672014261,28,26.029411764705884,31.060606060606062,27.12121212121212,258,288,224,671,627,737
33,1812,28.94,0.12252246026261232,28,26.852941176470587,32.06060606060606,27.96969696969697,266,297,231,692,647,761
34,1730,29.82,0.12239436619718305,28,27.676470588235293,33.06060606060606,28.78787878787879,275,306,238,712,666,785
35,1652,30.69,0.12253176930596282,28,28.5,34.06060606060606,29.575757575757574,284,315,245,731,685,809
36,1571,31.53,0.12334601966381228,28,29.323529411764707,35.03030303030303,30.303030303030305,293,324,252,748,704,832
37,1487,32.4,0.12338271604938271,28,30.176470588235293,36.03030303030303,31.060606060606062,302,333,259,766,724,856
38,1409,33.24,0.12406137184115522,28,31.0,37.03030303030303,31.757575757575758,311,342,266,782,743,880
39,1332,34.04,0.12542890716803753,28,31.794117647058822,38.0,32.39393939393939,319,351,272,797,762,903
40,1259,34.83,0.12699109962675847,28,32.529411764705884,38.93939393939394,33.09090909090909,327,360,278,814,779,925
41,1184,35.61,0.12851165402976691,28,33.3235294117647,39.84848484848485,33.72727272727273,335,369,285,828,798,946
42,1115,36.33,0.1309138453069089,28,34.088235294117645,40.63636363636363,34.333333333333336,343,378,292,841,816,963
43,1047,37.07,0.13301052063663335,28,34.8235294117647,41.54545454545455,34.90909090909091,351,387,299,853,833,984
44,976,37.81,0.13496165035704835,28,35.55882352941177,42.39393939393939,35.54545454545455,359,396,306,867,850,1003
45,908,38.52,0.1370768431983386,28,36.3235294117647,43.18181818181818,36.121212121212125,367,404,312,880,868,1021
46,845,39.21,0.13926804386636063,28,37.05882352941177,43.90909090909091,36.72727272727273,375,412,318,894,885,1037
47,784,39.85,0.14198996235884564,28,37.76470588235294,44.60606060606061,37.24242424242424,383,420,324,905,901,1052
48,725,40.47,0.14452928094885095,28,38.44117647058823,45.21212121212121,37.81818181818182,390,428,330,918,917,1064
49,674,41.04,0.14691520467836255,28,39.088235294117645,45.81818181818182,38.27272727272727,399,435,334,929,930,1077
50,624,41.57,0.15002405580947795,28,39.64705882352941,46.36363636363637,38.75757575757576,406,441,339,940,942,1089
51,577,42.07,0.15278583313525076,28,40.205882352941174,46.84848484848485,39.21212121212121,414,446,343,951,953,1100
52,535,42.55,0.155593419506463,28,40.794117647058826,47.333333333333336,39.57575757575758,421,451,345,961,966,1111
53,487,43.06,0.15803994426381793,28,41.35294117647059,47.90909090909091,39.96969696969697,428,458,348,971,978,1123
54,443,43.53,0.1608201240523776,28,41.8235294117647,48.39393939393939,40.42424242424242,434,464,352,982,988,1133
55,411,43.91,0.16351856069232526,28,42.205882352941174,48.81818181818182,40.75757575757576,440,470,356,989,995,1141
56,376,44.29,0.16605780085798144,28,42.64705882352941,49.21212121212121,41.06060606060606,447,476,359,996,1003,1148
57,344,44.64,0.1687096774193549,28,43.088235294117645,49.515151515151516,41.36363636363637,453,479,361,1004,1012,1155
58,315,44.99,0.1710357857301622,28,43.55882352941177,49.78787878787879,41.666666666666664,459,481,363,1012,1022,1162
59,287,45.3,0.17293156732891832,28,44.0,50.06060606060606,41.878787878787875,464,485,366,1016,1032,1167
60,257,45.63,0.17497918036379573,28,44.38235294117647,50.39393939393939,42.15151515151515,469,492,369,1022,1040,1171
61,230,45.96,0.1765404699738903,28,44.794117647058826,50.666666666666664,42.45454545454545,475,496,372,1029,1048,1176
62,208,46.21,0.17836182644449253,28,45.14705882352941,50.93939393939394,42.57575757575758,480,499,373,1032,1055,1182
63,188,46.44,0.18025409130060296,28,45.411764705882355,51.27272727272727,42.666666666666664,484,503,374,1034,1060,1189
64,175,46.63,0.18150761312459793,28,45.61764705882353,51.484848484848484,42.81818181818182,488,506,376,1037,1063,1193
65,162,46.79,0.18278905749091692,28,45.794117647058826,51.666666666666664,42.93939393939394,492,509,378,1039,1065,1196
66,156,46.88,0.18360494880546072,28,45.94117647058823,51.72727272727273,43.0,495,511,378,1041,1067,1196
67,151,46.99,0.18470951266226862,28,46.11764705882353,51.81818181818182,43.06060606060606,498,513,378,1043,1070,1197
68,144,47.09,0.18565088129114457,28,46.205882352941174,51.93939393939394,43.15151515151515,500,516,379,1045,1071,1198
69,136,47.2,0.18635169491525416,28,46.26470588235294,52.09090909090909,43.27272727272727,502,519,379,1049,1071,1200
70,129,47.33,0.18764631312064226,28,46.411764705882355,52.24242424242424,43.36363636363637,505,522,380,1051,1073,1202
71,124,47.41,0.18841383674330317,28,46.5,52.36363636363637,43.39393939393939,508,525,380,1052,1073,1203
72,119,47.49,0.1891156032849021,28,46.61764705882353,52.45454545454545,43.42424242424242,510,527,380,1053,1075,1204
73,117,47.57,0.18972251418961533,28,46.73529411764706,52.54545454545455,43.45454545454545,512,529,380,1054,1077,1205
74,111,47.66,0.19023080151070076,28,46.8235294117647,52.666666666666664,43.515151515151516,514,531,380,1056,1078,1207
75,105,47.75,0.19076230366492142,28,46.88235294117647,52.75757575757576,43.63636363636363,516,533,382,1058,1078,1208
76,103,47.83,0.19119590215346022,28,46.94117647058823,52.84848484848485,43.72727272727273,518,535,383,1060,1078,1209
77,98,47.91,0.19166979753704866,28,47.0,52.93939393939394,43.81818181818182,520,537,384,1062,1078,1210
78,93,47.99,0.19217962075432382,28,47.05882352941177,53.03030303030303,43.90909090909091,522,539,385,1064,1078,1211
