,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4542,0.83,0.17,28,0.8529411764705882,0.8787878787878788,0.7575757575757576,9,7,8,17,20,22
2,4459,1.66,0.17,28,1.7058823529411764,1.7575757575757576,1.5151515151515151,18,14,16,34,40,44
3,4376,2.49,0.17,28,2.5588235294117645,2.6363636363636362,2.272727272727273,27,21,24,51,60,66
4,4293,3.32,0.17,28,3.411764705882353,3.515151515151515,3.0303030303030303,36,28,32,68,80,88
5,4211,4.14,0.1719806763285024,28,4.235294117647059,4.393939393939394,3.787878787878788,44,35,40,85,100,110
6,4129,4.96,0.1733064516129032,28,5.0588235294117645,5.2727272727272725,4.545454545454546,52,42,48,102,120,132
7,4047,5.78,0.17425605536332184,28,5.882352941176471,6.151515151515151,5.303030303030303,60,49,56,119,140,154
8,3964,6.61,0.17369137670196666,28,6.735294117647059,7.03030303030303,6.0606060606060606,69,56,64,136,160,176
9,3881,7.44,0.17317204301075265,28,7.5588235294117645,7.909090909090909,6.848484848484849,77,63,72,154,180,198
10,3801,8.27,0.1727569528415961,28,8.382352941176471,8.787878787878787,7.636363636363637,85,70,80,172,200,220
11,3721,9.1,0.17241758241758248,28,9.205882352941176,9.666666666666666,8.424242424242424,93,77,88,190,220,242
12,3642,9.92,0.1729435483870968,28,10.0,10.545454545454545,9.212121212121213,101,84,96,208,239,264
13,3562,10.75,0.17260465116279064,28,10.823529411764707,11.424242424242424,10.0,110,91,104,226,258,286
14,3483,11.54,0.17487001733102248,28,11.617647058823529,12.242424242424242,10.757575757575758,119,98,112,243,276,306
15,3414,12.35,0.17566801619433192,28,12.411764705882353,13.121212121212121,11.515151515151516,128,105,120,260,294,328
16,3338,13.17,0.17584662110858004,28,13.205882352941176,14.0,12.303030303030303,137,112,128,278,312,350
17,3260,13.98,0.17649499284692424,28,14.0,14.878787878787879,13.06060606060606,146,119,136,295,330,372
18,3184,14.8,0.17660810810810815,28,14.823529411764707,15.757575757575758,13.818181818181818,155,126,144,312,349,394
19,3101,15.63,0.1762316058861164,28,15.647058823529411,16.636363636363637,14.606060606060606,164,133,152,330,368,416
