,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4533,0.92,0.08,28,0.9411764705882353,0.9393939393939394,0.8787878787878788,10,8,9,20,22,23
2,4444,1.84,0.08,28,1.8823529411764706,1.878787878787879,1.7575757575757576,20,16,18,40,44,46
3,4357,2.77,0.07664259927797828,28,2.8529411764705883,2.8181818181818183,2.6363636363636362,30,24,27,60,67,69
4,4264,3.7,0.07497297297297294,28,3.823529411764706,3.757575757575758,3.515151515151515,40,32,36,80,90,92
5,4171,4.63,0.07397408207343417,28,4.794117647058823,4.696969696969697,4.393939393939394,50,40,45,100,113,115
6,4084,5.56,0.07330935251798565,28,5.764705882352941,5.636363636363637,5.2727272727272725,60,48,54,120,136,138
7,3997,6.49,0.07283513097072415,28,6.735294117647059,6.575757575757576,6.151515151515151,70,56,63,140,159,161
8,3906,7.43,0.07121130551816961,28,7.705882352941177,7.515151515151516,7.0606060606060606,80,64,72,161,182,184
9,3812,8.37,0.0699522102747909,28,8.676470588235293,8.454545454545455,7.96969696969697,90,72,81,182,205,207
10,3723,9.29,0.0709257265877288,28,9.617647058823529,9.393939393939394,8.848484848484848,99,80,90,202,228,230
11,3637,10.21,0.0717042115572967,28,10.588235294117647,10.333333333333334,9.696969696969697,109,88,99,221,251,253
12,3548,11.13,0.0723360287511231,28,11.558823529411764,11.272727272727273,10.545454545454545,119,96,108,240,274,276
13,3459,12.05,0.07290456431535276,28,12.529411764705882,12.212121212121213,11.393939393939394,129,104,117,259,297,299
14,3369,12.98,0.0726810477657935,28,13.5,13.151515151515152,12.272727272727273,139,112,126,279,320,322
15,3276,13.91,0.07248741912293312,28,14.470588235294118,14.090909090909092,13.151515151515152,149,120,135,299,343,345
16,3186,14.84,0.07231805929919133,28,15.441176470588236,15.030303030303031,14.030303030303031,159,128,144,319,366,368
