,TotalSugar,AvgSugarLevel,SugarGini,NumCooperators,RiskAverseAvgSugar,NeutralAvgSugar,RiskSeekingAvgSugar,RiskAverseCoopSugar,NeutralCoopSugar,RiskSeekingCoopSugar,RiskSeekingNonCoopSugar,RiskAverseNonCoopSugar,NeutralNonCoopSugar
0,4622,0.0,0.0,28,0.0,0.0,0.0,0,0,0,0,0,0
1,4536,0.86,0.14,28,0.8529411764705882,0.8787878787878788,0.8484848484848485,9,9,9,19,20,20
2,4450,1.72,0.14,28,1.7058823529411764,1.7575757575757576,1.696969696969697,18,18,18,38,40,40
3,4363,2.59,0.13664092664092664,28,2.5588235294117645,2.6363636363636362,2.5757575757575757,27,27,27,58,60,60
4,4276,3.46,0.13497109826589593,28,3.411764705882353,3.515151515151515,3.4545454545454546,36,36,36,78,80,80
5,4189,4.33,0.13397228637413391,28,4.264705882352941,4.393939393939394,4.333333333333333,45,45,45,98,100,100
6,4101,5.21,0.13161228406909786,28,5.117647058823529,5.2727272727272725,5.242424242424242,54,54,54,119,120,120
7,4013,6.09,0.12993431855500817,28,5.970588235294118,6.151515151515151,6.151515151515151,63,63,63,140,140,140
8,3931,6.97,0.12868005738880925,28,6.823529411764706,7.03030303030303,7.0606060606060606,72,72,72,161,160,160
9,3849,7.85,0.12770700636942678,28,7.676470588235294,7.909090909090909,7.96969696969697,81,81,81,182,180,180
10,3769,8.74,0.12590389016018308,28,8.558823529411764,8.787878787878787,8.878787878787879,90,90,90,203,201,200
11,3682,9.61,0.12623309053069717,28,9.411764705882353,9.636363636363637,9.787878787878787,99,99,99,224,221,219
12,3595,10.48,0.12648854961832057,28,10.264705882352942,10.515151515151516,10.666666666666666,108,108,108,244,241,239
13,3520,11.35,0.12672246696035244,28,11.117647058823529,11.393939393939394,11.545454545454545,117,117,117,264,261,259
14,3442,12.22,0.12693944353518816,28,11.970588235294118,12.272727272727273,12.424242424242424,126,126,126,284,281,279
15,3355,13.09,0.12712757830404883,28,12.823529411764707,13.151515151515152,13.303030303030303,135,135,135,304,301,299
16,3271,13.93,0.12889447236180898,28,13.647058823529411,13.93939393939394,14.212121212121213,144,144,144,325,320,316
17,3190,14.77,0.1305416384563304,28,14.470588235294118,14.757575757575758,15.090909090909092,153,153,153,345,339,334
18,3111,15.62,0.13151088348271445,28,15.294117647058824,15.575757575757576,16.0,162,162,162,366,358,352
19,3028,16.48,0.13189320388349515,28,16.11764705882353,16.424242424242426,16.90909090909091,171,171,171,387,377,371
20,2945,17.34,0.13223760092272202,28,16.941176470588236,17.272727272727273,17.818181818181817,180,180,180,408,396,390
21,2860,18.19,0.13297965915338097,28,17.735294117647058,18.12121212121212,18.727272727272727,188,189,189,429,415,409
22,2780,19.05,0.13329658792650917,28,18.558823529411764,19.0,19.606060606060606,197,198,198,449,434,429
23,2699,19.92,0.13312248995983936,28,19.41176470588235,19.87878787878788,20.484848484848484,206,207,207,469,454,449
24,2625,20.78,0.13335899903753615,28,20.264705882352942,20.757575757575758,21.333333333333332,215,216,216,488,474,469
25,2548,21.64,0.1335304990757855,28,21.11764705882353,21.606060606060606,22.21212121212121,224,225,225,508,494,488
26,2467,22.51,0.13335850733007548,28,21.970588235294116,22.484848484848484,23.09090909090909,233,234,234,528,514,508
